OBJECTID;WILAYAH;KECAMATAN;KELURAHAN;NO_RT;NO_RW;NO_KEL;NO_KEC;NO_KAB;ID_RT_AR;LUAS_AREA;GENANGAN;TINGGI;FLOOD;KETERANGAN;WAKTU;WAKTU_TEXT;SHAPE.AREA;SHAPE.LEN
36450;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;011;004;1002;03;74;3174031002004011;0,023687;40 cm;2;YES;nan;2022-07-16 3.00.19;2022-07-16 03:00;23691,89603;817,4321319
36451;JAKARTA SELATAN;CILANDAK;PONDOK LABU;012;003;1003;06;74;3174061003003012;0,02211212;70 cm;3;YES;Pukul 00.00 WIB;2022-07-16 3.00.19;2022-07-16 03:00;22116,30611;786,221099
36452;JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;004;1002;03;74;3174031002004003;0,01881579;40 cm;2;YES;nan;2022-07-16 3.00.19;2022-07-16 03:00;18819,71595;770,8895278
36453;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;009;002;1003;01;73;3173011003002009;0,09640907;50 cm;2;YES;nan;2022-07-16 3.00.19;2022-07-16 03:00;96420,20172;1488,883518
36454;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;010;002;1003;01;73;3173011003002010;0,01432375;50 cm;2;YES;nan;2022-07-16 3.00.19;2022-07-16 03:00;14325,38801;1324,043437
36455;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;003;002;1003;01;73;3173011003002003;0,01659963;50 cm;2;YES;nan;2022-07-16 3.00.19;2022-07-16 03:00;16601,52706;1308,999129
36456;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;012;002;1003;01;73;3173011003002012;0,0474161;50 cm;2;YES;nan;2022-07-16 3.00.19;2022-07-16 03:00;47421,45476;1118,078652
36818;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;1001;08;73;3173081001001007;0,07530738;50 s.d. 90 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Angke;2022-09-11 18.00.19;2022-09-11 18:00;75315,50266;1838,071415
36819;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;012;004;1003;01;73;3173011003004012;0,02669747;25 cm;1;YES;Curah Hujan Tinggi dan Luapan Kali Angke;2022-09-11 18.00.19;2022-09-11 18:00;26700,68389;758,6121914
36820;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;007;001;1006;08;73;3173081006001007;0,26279339;20 s.d. 30 cm;1;YES;Curah Hujan Tinggi dan Luapan Kali Angke;2022-09-11 18.00.19;2022-09-11 18:00;262819,3005;2543,420578
36821;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;008;001;1006;08;73;3173081006001008;0,20430972;40 s.d. 60 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Angke;2022-09-11 18.00.19;2022-09-11 18:00;204328,8814;2368,908638
34312;JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;015;007;1002;07;75;3175071002007015;0,03187227;80 cm;3;YES;nan;2021-06-02 18.00.19;2021-06-02 18:00;31872,27418;780,1358864
34313;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;001;003;1005;08;75;3175081005003001;0,00446061;45 cm;2;YES;nan;2021-06-02 18.00.19;2021-06-02 18:00;4460,614844;274,5556167
34314;JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;002;1005;08;75;3175081005002011;0,00725819;45 cm;2;YES;nan;2021-06-02 18.00.19;2021-06-02 18:00;7258,19478;342,747495
35100;JAKARTA UTARA;PADEMANGAN;ANCOL;001;008;1003;05;72;3172051003008001;0,03211519;40 s.d. 50 cm;2;YES;nan;2021-12-06 18.00.19;2021-12-06 18:00;32115,19324;889,7930902
35101;JAKARTA BARAT;KALI DERES;TEGAL ALUR;008;001;1003;06;73;3173061003001008;0,06561282;40 cm;2;YES;nan;2021-12-06 18.00.19;2021-12-06 18:00;65612,82331;1079,177952
35102;JAKARTA BARAT;KALI DERES;TEGAL ALUR;010;001;1003;06;73;3173061003001010;0,02850565;40 cm;2;YES;nan;2021-12-06 18.00.19;2021-12-06 18:00;28505,65281;771,5651751
35103;JAKARTA BARAT;KALI DERES;TEGAL ALUR;006;001;1003;06;73;3173061003001006;0,00780299;40 cm;2;YES;nan;2021-12-06 18.00.19;2021-12-06 18:00;7802,986964;377,2419058
35104;JAKARTA UTARA;PADEMANGAN;ANCOL;002;008;1003;05;72;3172051003008002;0,00907881;40 s.d. 50 cm;2;YES;nan;2021-12-06 18.00.19;2021-12-06 18:00;9078,812632;409,431586
35956;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279773;100 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2798,419809;329,9255561
35957;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;005;1001;03;75;3175031001005006;0,00401174;80 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;4012,729133;359,5083355
35958;JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;1007;04;75;3175041007005009;0,01365099;50 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;13654,4022;496,5135378
35959;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00229643;100 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2296,995048;260,2174929
35960;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;007;1001;03;75;3175031001007015;0,00099888;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;999,123246;186,6639291
35961;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;005;007;1001;03;75;3175031001007005;0,00189056;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;1891,025516;175,0192016
35962;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;002;007;1001;03;75;3175031001007002;0,00248862;50 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2489,235484;281,6561546
35963;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;004;007;1001;03;75;3175031001007004;0,00244383;50 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2444,432725;202,1387872
35964;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;001;007;1001;03;75;3175031001007001;0,00205986;50 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2060,370422;209,3496207
35955;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;012;011;1002;03;75;3175031002011012;0,00606951;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;6071,067809;304,0084023
35965;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;008;1001;03;75;3175031001008015;0,00312197;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;3122,739057;231,9537887
35966;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;014;008;1001;03;75;3175031001008014;0,00192963;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;1930,102719;209,1269001
35967;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;008;1001;03;75;3175031001008013;0,00284596;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2846,655316;214,1762274
34188;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;1001;08;73;3173081001001007;0,0753155;50 s.d 60 cm;2;YES;LUAPAN KALI ANGKE;2021-05-23 15.00.20;2021-05-23 15:00;75315,50266;1838,071415
34189;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;008;001;1006;08;73;3173081006001008;0,20432888;40 cm;2;YES;LUAPAN KALI ANGKE;2021-05-23 15.00.20;2021-05-23 15:00;204328,8814;2368,908638
35968;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;008;1001;03;75;3175031001008006;0,00414511;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;4146,127577;306,3444291
35969;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;008;1001;03;75;3175031001008016;0,00087744;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;877,6557809;120,7471158
35970;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;1002;03;75;3175031002011006;0,0138836;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;13887,13749;589,6250192
35971;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;011;005;1006;04;75;3175041006005011;0,01199608;120 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;11999,10203;543,0056936
35972;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;017;005;1002;05;74;3174051002005017;0,00399925;65 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;3999,839185;311,4709083
35973;JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;1003;08;74;3174081003007004;0,25660217;70 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;256664,4157;3510,75268
35974;JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;1003;08;74;3174081003007003;0,00689139;70 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;6893,097959;332,4602249
33996;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;1001;03;75;3175031001004013;0,00275061;80 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;2750,606532;227,7159693
33997;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;1007;04;75;3175041007003004;0,00792003;150 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;7920,031357;481,3670165
33998;JAKARTA TIMUR;KRAMAT JATI;CAWANG;005;008;1007;04;75;3175041007008005;0,01446427;50 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;14464,27282;520,0592084
33999;JAKARTA TIMUR;KRAMAT JATI;CAWANG;006;008;1007;04;75;3175041007008006;0,00733197;80 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;7331,973427;363,7841355
34000;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;1007;04;75;3175041007008004;0,02393557;80 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;23935,57058;659,1840153
34001;JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;1007;04;75;3175041007005011;0,0129285;150 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;12928,49837;524,4354621
34002;JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;1007;04;75;3175041007005009;0,01356839;150 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;13568,39411;497,2760707
34003;JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;002;1007;04;75;3175041007002010;0,02096866;70 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;20968,66092;765,3389208
34004;JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;1007;04;75;3175041007003015;0,00523928;150 cm;1;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;5239,28358;294,0648512
34005;JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;1007;04;75;3175041007003002;0,00782334;120 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;7823,342593;422,8127437
34006;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279842;60 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;2798,419809;329,9255561
34007;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;1001;03;75;3175031001005011;0,00227763;60 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;2277,630407;258,2857023
36372;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;1007;04;75;3175041007008004;0,02510171;80 CM;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;25107,89037;674,2324278
36373;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;1001;03;75;3175031001005010;0,00279773;100 cm;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;2798,419809;329,9255561
36374;JAKARTA SELATAN;PANCORAN;RAWA JATI;005;007;1003;08;74;3174081003007005;0,00620131;80 CM;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;6202,844802;343,6959632
36375;JAKARTA TIMUR;KRAMAT JATI;CAWANG;009;005;1007;04;75;3175041007005009;0,01365099;140  CM;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;13654,4022;496,5135378
36376;JAKARTA TIMUR;KRAMAT JATI;CAWANG;002;003;1007;04;75;3175041007003002;0,00723049;120 cm;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;7232,288565;410,9398191
36377;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;009;008;1001;03;75;3175031001008009;0,00137006;100 cm;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;1370,39514;172,0129094
36378;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;008;1001;03;75;3175031001008010;0,00152712;100 cm;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;1527,497321;207,7799899
36379;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;015;007;1005;04;74;3174041005007015;0,00855511;50 CM;2;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;8557,097405;387,6159861
36380;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;016;007;1005;04;74;3174041005007016;0,01552814;50 CM;2;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;15531,76552;599,27269
35975;JAKARTA SELATAN;PANCORAN;RAWA JATI;002;007;1003;08;74;3174081003007002;0,00678813;70 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;6789,809287;353,740438
35976;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;1001;03;75;3175031001004012;0,00251241;100 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2513,03202;220,3603681
35977;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;1001;03;75;3175031001004013;0,00274992;100 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2750,606532;227,7159693
35978;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;003;007;1001;03;75;3175031001007003;0,00157422;50 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;1574,604936;172,4438601
35979;JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;1007;04;75;3175041007005011;0,01268629;50 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;12689,45998;518,3324609
35980;JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;008;010;1003;05;74;3174051003010008;0,02664836;60 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;26652,20654;944,0918084
35981;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;1007;04;75;3175041007003004;0,00763258;50 cm;3;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;7634,486249;472,8826099
35982;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;008;1001;03;75;3175031001008012;0,00241645;50 cm;2;YES;nan;2022-02-17 9.00.19;2022-02-17 09:00;2417,046037;209,4445941
34008;JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;008;1001;03;75;3175031001008013;0,0026317;70 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;2631,704515;209,4815378
34009;JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;005;005;1005;04;75;3175041005005005;0,04683299;70 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;46832,9879;1357,065543
34010;JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;007;005;1005;04;75;3175041005005007;0,07496417;60 cm;2;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;74964,16824;1096,163636
34011;JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;1007;04;75;3175041007008008;0,01254882;80 cm;3;YES;Luapan Kali Ciliwung;2021-05-17 6.00.19;2021-05-17 06:00;12548,81643;642,9194483
34180;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;1001;08;73;3173081001001007;0,0753155;50 s.d 60 cm;2;YES;LUAPAN KALI ANGKE;2021-05-23 6.00.19;2021-05-23 06:00;75315,50266;1838,071415
34181;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;008;001;1006;08;73;3173081006001008;0,20432888;40 cm;2;YES;LUAPAN KALI ANGKE;2021-05-23 6.00.19;2021-05-23 06:00;204328,8814;2368,908638
36381;JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;1003;08;74;3174081003007004;0,25660217;80 CM;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;256664,4157;3510,75268
36382;JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;1003;08;74;3174081003007003;0,00689139;80 CM;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;6893,097959;332,4602249
36383;JAKARTA SELATAN;PANCORAN;RAWA JATI;002;007;1003;08;74;3174081003007002;0,00678813;80 CM;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;6789,809287;353,740438
36384;JAKARTA TIMUR;KRAMAT JATI;CILILITAN;006;007;1006;04;75;3175041006007006;0,02031155;60 CM;2;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;20316,67129;1292,928273
36385;JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;1007;04;75;3175041007003015;0,0055472;110 cm;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;5548,578208;296,15717
36386;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;1002;03;75;3175031002011006;0,0138836;60 cm;2;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;13887,13749;589,6250192
36387;JAKARTA TIMUR;JATINEGARA;BIDARA CINA;012;011;1002;03;75;3175031002011012;0,00606951;60 cm;2;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;6071,067809;304,0084023
36388;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;017;007;1005;04;74;3174041005007017;0,00924964;50 CM;2;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;9251,809105;481,1755963
36389;JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;1007;04;75;3175041007005011;0,01268629;140 CM;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;12689,45998;518,3324609
36390;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;005;008;1005;04;74;3174041005008005;0,00999088;60 CM;2;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;9993,219271;583,7267704
36391;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;1007;04;75;3175041007003004;0,00763258;130 cm;3;YES;Penyebab: Curah Hujan Tinggi dan Luapan Kali Ciliwung;2022-06-01 6.00.18;2022-06-01 06:00;7634,486249;472,8826099
38324;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;001;001;1004;10;74;3174101004001001;0,01333161;50 cm;2;YES;Luapan Kali Pesanggrahan dan Kali Uangan;2022-11-29 3.00.20;2022-11-29 03:00;13333,43988;486,7525556
38325;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;003;003;1003;04;74;3174041003003003;0,0418778;60 cm;2;YES;Luapan Kali Krukut;2022-11-29 3.00.20;2022-11-29 03:00;41885,85409;990,505453
38326;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;005;006;1004;10;74;3174101004006005;0,10945462;50 cm;2;YES;Luapan Kali Pesanggrahan dan Kali Uangan;2022-11-29 3.00.20;2022-11-29 03:00;109469,7206;1606,883569
38327;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;006;001;1004;10;74;3174101004001006;0,02556931;50 cm;2;YES;Luapan Kali Pesanggrahan dan Kali Uangan;2022-11-29 3.00.20;2022-11-29 03:00;25572,84758;769,611674
38328;JAKARTA SELATAN;CILANDAK;CILANDAK BARAT;008;002;1001;06;74;3174061001002008;0,08165257;40 cm;2;YES;Curah hujan tinggi dan Luapan Kali Krukut;2022-11-29 3.00.20;2022-11-29 03:00;81667,72105;1770,625071
36706;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;014;001;1001;10;74;3174101001001014;0,00873357;43 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;8734,828515;466,6559401
36707;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;010;005;1002;05;74;3174051002005010;0,01661873;130 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;16621,2164;683,6830736
36708;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;003;008;1002;05;74;3174051002008003;0,01945237;90 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;19455,2389;594,384599
36709;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;002;001;1002;05;74;3174051002001002;0,01560462;60 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;15607,00525;509,2504164
36710;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;013;011;1001;05;74;3174051001011013;0,01957606;50 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;19578,96198;683,0184416
36711;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;016;005;1002;05;74;3174051002005016;0,00833539;130 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;8336,627771;537,0360602
36712;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;017;005;1002;05;74;3174051002005017;0,00399925;130 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;3999,839185;311,4709083
36713;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;014;005;1002;05;74;3174051002005014;0,0051489;130 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;5149,658259;418,9486227
36714;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;013;005;1002;05;74;3174051002005013;0,01319161;130 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;13193,57734;580,0161564
36715;JAKARTA SELATAN;PESANGGRAHAN;BINTARO;005;004;1002;10;74;3174101002004005;0,01839612;120 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;18398,90599;562,9115034
38329;JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;009;003;1003;04;74;3174041003003009;0,15429703;60 cm;2;YES;Luapan Kali Krukut;2022-11-29 3.00.20;2022-11-29 03:00;154326,4699;1960,58078
36716;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;001;001;1001;10;74;3174101001001001;0,04698653;40 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;46993,35945;901,7775218
36717;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;007;001;1001;10;74;3174101001001007;0,02871041;40 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;28714,53673;812,7848471
36718;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;003;001;1001;10;74;3174101001001003;0,00958711;40 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;9588,489245;497,5919551
36719;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;002;001;1001;10;74;3174101001001002;0,0062194;40 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;6220,299186;394,058953
36720;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;008;001;1001;10;74;3174101001001008;0,02783271;41 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;27836,70133;734,7456763
36721;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;013;001;1001;10;74;3174101001001013;0,00616064;42 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;6161,536512;351,1179022
36722;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;007;001;1006;08;73;3173081006001007;0,26279339;70 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;262819,3005;2543,420578
36723;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;008;001;1006;08;73;3173081006001008;0,20430972;70 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;204328,8814;2368,908638
36724;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;015;005;1002;05;74;3174051002005015;0,00151058;130 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;1510,8087;181,58742
36725;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;007;1001;08;73;3173081001007007;0,02277109;100 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;22774,11145;618,2040037
36726;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;012;011;1001;05;74;3174051001011012;0,02768863;50 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;27692,74449;858,9496023
36727;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;015;001;1001;10;74;3174101001001015;0,02941319;44 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;29417,4766;733,592083
36728;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;001;001;1002;05;74;3174051002001001;0,02017897;60 cm;2;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;20182,0883;732,8546233
36729;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;004;008;1002;05;74;3174051002008004;0,02384438;90 cm;3;YES;nan;2022-07-16 18.00.19;2022-07-16 18:00;23847,91012;765,8396831
38232;JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;008;1007;04;75;3175041007008004;0,02510171;70 cm;2;YES;Penyebab: Luapan Kali Ciliwung;2022-11-06 6.00.19;2022-11-06 06:00;25107,89037;674,2324278
